flight_id,route_code,airline_code,airline_name,flight_number,origin_city,origin_airport_code,origin_airport_name,destination_city,destination_airport_code,destination_airport_name,flight_date,departure_time,arrival_time,departure_datetime,arrival_datetime,duration_minutes,stops,cabin_class,price_twd,currency,seats_total,seats_available,baggage_kg,status,source_type,created_at,updated_at
3339,KHH-HND,CI,華航,CI404,高雄,KHH,高雄國際機場,東京,HND,羽田機場,2026-11-19,12:35,16:12,2026-11-19 12:35:00,2026-11-19 16:12:00,217,0,business,29070,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3340,TPE-TAK,JX,星宇,JX115,桃園,TPE,桃園國際機場,高松,TAK,高松機場,2026-11-19,12:35,15:09,2026-11-19 12:35:00,2026-11-19 15:09:00,154,0,economy,9710,TWD,180,62,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3341,KHH-HND,BR,長榮,BR826,高雄,KHH,高雄國際機場,東京,HND,羽田機場,2026-11-19,13:40,17:04,2026-11-19 13:40:00,2026-11-19 17:04:00,204,0,business,31560,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3342,KHH-FUK,BR,長榮,BR725,高雄,KHH,高雄國際機場,福岡,FUK,福岡機場,2026-11-19,15:10,17:37,2026-11-19 15:10:00,2026-11-19 17:37:00,147,0,business,23230,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3343,KHH-KIX,CI,華航,CI817,高雄,KHH,高雄國際機場,大阪,KIX,關西國際機場,2026-11-19,15:10,18:18,2026-11-19 15:10:00,2026-11-19 18:18:00,188,0,economy,10370,TWD,180,10,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3344,KHH-KMJ,JX,星宇,JX670,高雄,KHH,高雄國際機場,熊本,KMJ,熊本機場,2026-11-19,17:25,20:11,2026-11-19 17:25:00,2026-11-19 20:11:00,166,0,premium_economy,14460,TWD,36,1,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3345,KHH-HND,CI,華航,CI104,高雄,KHH,高雄國際機場,東京,HND,羽田機場,2026-11-19,22:15,01:40,2026-11-19 22:15:00,2026-11-20 01:40:00,205,0,economy,10880,TWD,180,92,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3346,KHH-FUK,BR,長榮,BR605,高雄,KHH,高雄國際機場,福岡,FUK,福岡機場,2026-11-20,01:35,04:14,2026-11-20 01:35:00,2026-11-20 04:14:00,159,0,business,24170,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3347,TPE-KMQ,IT,虎航,IT360,桃園,TPE,桃園國際機場,小松,KMQ,小松機場,2026-11-20,01:35,04:51,2026-11-20 01:35:00,2026-11-20 04:51:00,196,0,business,24090,TWD,20,1,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3348,TPE-HND,MM,樂桃,MM163,桃園,TPE,桃園國際機場,東京,HND,羽田機場,2026-11-20,01:35,04:52,2026-11-20 01:35:00,2026-11-20 04:52:00,197,0,premium_economy,14020,TWD,36,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3349,TPE-OIT,IT,虎航,IT056,桃園,TPE,桃園國際機場,大分,OIT,大分機場,2026-11-20,06:50,09:33,2026-11-20 06:50:00,2026-11-20 09:33:00,163,0,premium_economy,11230,TWD,36,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3350,KHH-HKD,JX,星宇,JX756,高雄,KHH,高雄國際機場,函館,HKD,函館機場,2026-11-20,06:50,11:26,2026-11-20 06:50:00,2026-11-20 11:26:00,276,0,economy,13090,TWD,180,103,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3351,KHH-FUK,JX,星宇,JX871,高雄,KHH,高雄國際機場,福岡,FUK,福岡機場,2026-11-20,06:50,09:20,2026-11-20 06:50:00,2026-11-20 09:20:00,150,0,economy,9730,TWD,180,30,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3352,TPE-OKA,MM,樂桃,MM489,桃園,TPE,桃園國際機場,沖繩,OKA,那霸機場,2026-11-20,06:50,08:28,2026-11-20 06:50:00,2026-11-20 08:28:00,98,0,business,14180,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3353,TPE-KIX,BR,長榮,BR432,桃園,TPE,桃園國際機場,大阪,KIX,關西國際機場,2026-11-20,08:10,11:00,2026-11-20 08:10:00,2026-11-20 11:00:00,170,0,premium_economy,14060,TWD,36,5,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3354,KHH-NGO,CI,華航,CI269,高雄,KHH,高雄國際機場,名古屋,NGO,中部國際機場,2026-11-20,10:20,13:38,2026-11-20 10:20:00,2026-11-20 13:38:00,198,0,premium_economy,14440,TWD,36,2,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3355,TPE-HND,CI,華航,CI697,桃園,TPE,桃園國際機場,東京,HND,羽田機場,2026-11-20,10:20,13:37,2026-11-20 10:20:00,2026-11-20 13:37:00,197,0,economy,9850,TWD,180,61,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3356,KHH-KIX,MM,樂桃,MM003,高雄,KHH,高雄國際機場,大阪,KIX,關西國際機場,2026-11-20,10:20,13:21,2026-11-20 10:20:00,2026-11-20 13:21:00,181,0,economy,9150,TWD,180,36,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3357,KHH-KIX,MM,樂桃,MM843,高雄,KHH,高雄國際機場,大阪,KIX,關西國際機場,2026-11-20,10:20,13:24,2026-11-20 10:20:00,2026-11-20 13:24:00,184,0,business,21560,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3358,KHH-KMJ,CI,華航,CI182,高雄,KHH,高雄國際機場,熊本,KMJ,熊本機場,2026-11-20,13:40,16:16,2026-11-20 13:40:00,2026-11-20 16:16:00,156,0,economy,8850,TWD,180,84,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3359,KHH-SDJ,CI,華航,CI695,高雄,KHH,高雄國際機場,仙台,SDJ,仙台機場,2026-11-20,13:40,17:39,2026-11-20 13:40:00,2026-11-20 17:39:00,239,0,premium_economy,16920,TWD,36,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3360,TPE-KIX,MM,樂桃,MM116,桃園,TPE,桃園國際機場,大阪,KIX,關西國際機場,2026-11-20,15:10,18:15,2026-11-20 15:10:00,2026-11-20 18:15:00,185,0,premium_economy,12270,TWD,36,2,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3361,KHH-HKD,IT,虎航,IT362,高雄,KHH,高雄國際機場,函館,HKD,函館機場,2026-11-20,20:05,00:39,2026-11-20 20:05:00,2026-11-21 00:39:00,274,0,economy,11820,TWD,180,14,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3362,TPE-KIX,JX,星宇,JX838,桃園,TPE,桃園國際機場,大阪,KIX,關西國際機場,2026-11-20,20:05,23:08,2026-11-20 20:05:00,2026-11-20 23:08:00,183,0,premium_economy,14100,TWD,36,5,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3363,TPE-KIX,MM,樂桃,MM476,桃園,TPE,桃園國際機場,大阪,KIX,關西國際機場,2026-11-20,22:15,01:09,2026-11-20 22:15:00,2026-11-21 01:09:00,174,0,economy,7400,TWD,180,73,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3364,TPE-OKA,BR,長榮,BR265,桃園,TPE,桃園國際機場,沖繩,OKA,那霸機場,2026-11-21,01:35,03:28,2026-11-21 01:35:00,2026-11-21 03:28:00,113,0,business,19800,TWD,20,0,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3365,TPE-HND,BR,長榮,BR819,桃園,TPE,桃園國際機場,東京,HND,羽田機場,2026-11-21,01:35,05:06,2026-11-21 01:35:00,2026-11-21 05:06:00,211,0,economy,11080,TWD,180,114,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3366,TPE-KIX,CI,華航,CI258,桃園,TPE,桃園國際機場,大阪,KIX,關西國際機場,2026-11-21,01:35,04:38,2026-11-21 01:35:00,2026-11-21 04:38:00,183,0,premium_economy,13680,TWD,36,4,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3367,KHH-NRT,CI,華航,CI365,高雄,KHH,高雄國際機場,東京,NRT,成田國際機場,2026-11-21,01:35,05:03,2026-11-21 01:35:00,2026-11-21 05:03:00,208,0,economy,10660,TWD,180,28,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3368,KHH-OKA,CI,華航,CI564,高雄,KHH,高雄國際機場,沖繩,OKA,那霸機場,2026-11-21,01:35,03:30,2026-11-21 01:35:00,2026-11-21 03:30:00,115,0,premium_economy,12860,TWD,36,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3369,KHH-CTS,CI,華航,CI703,高雄,KHH,高雄國際機場,札幌,CTS,新千歲機場,2026-11-21,01:35,05:48,2026-11-21 01:35:00,2026-11-21 05:48:00,253,0,business,38270,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3370,KHH-KMJ,CI,華航,CI785,高雄,KHH,高雄國際機場,熊本,KMJ,熊本機場,2026-11-21,01:35,04:11,2026-11-21 01:35:00,2026-11-21 04:11:00,156,0,economy,10320,TWD,180,18,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3371,TPE-OKJ,IT,虎航,IT119,桃園,TPE,桃園國際機場,岡山,OKJ,岡山機場,2026-11-21,01:35,04:26,2026-11-21 01:35:00,2026-11-21 04:26:00,171,0,economy,7890,TWD,180,39,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3372,TPE-KIJ,IT,虎航,IT258,桃園,TPE,桃園國際機場,新潟,KIJ,新潟機場,2026-11-21,01:35,05:22,2026-11-21 01:35:00,2026-11-21 05:22:00,227,0,premium_economy,14740,TWD,36,5,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3373,KHH-OKJ,IT,虎航,IT403,高雄,KHH,高雄國際機場,岡山,OKJ,岡山機場,2026-11-21,01:35,04:37,2026-11-21 01:35:00,2026-11-21 04:37:00,182,0,business,23090,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3374,KHH-KMQ,IT,虎航,IT444,高雄,KHH,高雄國際機場,小松,KMQ,小松機場,2026-11-21,01:35,04:57,2026-11-21 01:35:00,2026-11-21 04:57:00,202,0,premium_economy,14900,TWD,36,4,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3375,TPE-AKJ,IT,虎航,IT479,桃園,TPE,桃園國際機場,旭川,AKJ,旭川機場,2026-11-21,01:35,05:54,2026-11-21 01:35:00,2026-11-21 05:54:00,259,0,economy,12840,TWD,180,2,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3376,TPE-UKB,JX,星宇,JX102,桃園,TPE,桃園國際機場,神戶,UKB,神戶機場,2026-11-21,01:35,04:38,2026-11-21 01:35:00,2026-11-21 04:38:00,183,0,business,31110,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3377,TPE-NGO,JX,星宇,JX230,桃園,TPE,桃園國際機場,名古屋,NGO,中部國際機場,2026-11-21,01:35,04:46,2026-11-21 01:35:00,2026-11-21 04:46:00,191,0,economy,9790,TWD,180,100,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3378,TPE-NGO,JX,星宇,JX298,桃園,TPE,桃園國際機場,名古屋,NGO,中部國際機場,2026-11-21,01:35,04:48,2026-11-21 01:35:00,2026-11-21 04:48:00,193,0,premium_economy,16020,TWD,36,5,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3379,TPE-SDJ,JX,星宇,JX399,桃園,TPE,桃園國際機場,仙台,SDJ,仙台機場,2026-11-21,01:35,05:11,2026-11-21 01:35:00,2026-11-21 05:11:00,216,0,economy,11670,TWD,180,65,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3380,TPE-HKD,JX,星宇,JX459,桃園,TPE,桃園國際機場,函館,HKD,函館機場,2026-11-21,01:35,05:45,2026-11-21 01:35:00,2026-11-21 05:45:00,250,0,economy,13150,TWD,180,128,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3381,TPE-UKB,JX,星宇,JX557,桃園,TPE,桃園國際機場,神戶,UKB,神戶機場,2026-11-21,01:35,04:26,2026-11-21 01:35:00,2026-11-21 04:26:00,171,0,business,30710,TWD,20,1,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3382,KHH-NGO,JX,星宇,JX563,高雄,KHH,高雄國際機場,名古屋,NGO,中部國際機場,2026-11-21,01:35,04:57,2026-11-21 01:35:00,2026-11-21 04:57:00,202,0,business,30660,TWD,20,1,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3383,KHH-HKD,JX,星宇,JX743,高雄,KHH,高雄國際機場,函館,HKD,函館機場,2026-11-21,01:35,06:02,2026-11-21 01:35:00,2026-11-21 06:02:00,267,0,business,40010,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3384,KHH-NRT,CI,華航,CI403,高雄,KHH,高雄國際機場,東京,NRT,成田國際機場,2026-11-21,06:50,10:14,2026-11-21 06:50:00,2026-11-21 10:14:00,204,0,business,32480,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3385,TPE-CTS,CI,華航,CI419,桃園,TPE,桃園國際機場,札幌,CTS,新千歲機場,2026-11-21,06:50,11:01,2026-11-21 06:50:00,2026-11-21 11:01:00,251,0,economy,13610,TWD,180,107,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3386,KHH-OKJ,IT,虎航,IT365,高雄,KHH,高雄國際機場,岡山,OKJ,岡山機場,2026-11-21,06:50,09:42,2026-11-21 06:50:00,2026-11-21 09:42:00,172,0,economy,9480,TWD,180,34,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3387,TPE-ISG,IT,虎航,IT457,桃園,TPE,桃園國際機場,石垣,ISG,新石垣機場,2026-11-21,06:50,08:57,2026-11-21 06:50:00,2026-11-21 08:57:00,127,0,business,17330,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3388,KHH-HSG,IT,虎航,IT605,高雄,KHH,高雄國際機場,佐賀,HSG,佐賀機場,2026-11-21,06:50,09:18,2026-11-21 06:50:00,2026-11-21 09:18:00,148,0,economy,8250,TWD,180,6,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3389,KHH-ISG,IT,虎航,IT703,高雄,KHH,高雄國際機場,石垣,ISG,新石垣機場,2026-11-21,06:50,08:57,2026-11-21 06:50:00,2026-11-21 08:57:00,127,0,business,22410,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3390,TPE-NGO,JX,星宇,JX317,桃園,TPE,桃園國際機場,名古屋,NGO,中部國際機場,2026-11-21,06:50,09:56,2026-11-21 06:50:00,2026-11-21 09:56:00,186,0,business,27840,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3391,KHH-UKB,JX,星宇,JX784,高雄,KHH,高雄國際機場,神戶,UKB,神戶機場,2026-11-21,06:50,10:02,2026-11-21 06:50:00,2026-11-21 10:02:00,192,0,premium_economy,16020,TWD,36,6,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3392,TPE-HND,CI,華航,CI198,桃園,TPE,桃園國際機場,東京,HND,羽田機場,2026-11-21,08:10,11:38,2026-11-21 08:10:00,2026-11-21 11:38:00,208,0,premium_economy,17490,TWD,36,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3393,KHH-HND,CI,華航,CI463,高雄,KHH,高雄國際機場,東京,HND,羽田機場,2026-11-21,08:10,11:41,2026-11-21 08:10:00,2026-11-21 11:41:00,211,0,business,32010,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3394,KHH-KIX,CI,華航,CI504,高雄,KHH,高雄國際機場,大阪,KIX,關西國際機場,2026-11-21,08:10,11:17,2026-11-21 08:10:00,2026-11-21 11:17:00,187,0,premium_economy,15930,TWD,36,2,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3395,TPE-KMJ,CI,華航,CI558,桃園,TPE,桃園國際機場,熊本,KMJ,熊本機場,2026-11-21,08:10,10:31,2026-11-21 08:10:00,2026-11-21 10:31:00,141,0,premium_economy,15510,TWD,36,3,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3396,TPE-KMQ,IT,虎航,IT179,桃園,TPE,桃園國際機場,小松,KMQ,小松機場,2026-11-21,08:10,11:38,2026-11-21 08:10:00,2026-11-21 11:38:00,208,0,economy,10140,TWD,180,49,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3397,TPE-HSG,IT,虎航,IT359,桃園,TPE,桃園國際機場,佐賀,HSG,佐賀機場,2026-11-21,08:10,10:30,2026-11-21 08:10:00,2026-11-21 10:30:00,140,0,economy,7240,TWD,180,16,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3398,TPE-HSG,IT,虎航,IT378,桃園,TPE,桃園國際機場,佐賀,HSG,佐賀機場,2026-11-21,08:10,10:42,2026-11-21 08:10:00,2026-11-21 10:42:00,152,0,premium_economy,10830,TWD,36,4,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3399,TPE-ISG,IT,虎航,IT419,桃園,TPE,桃園國際機場,石垣,ISG,新石垣機場,2026-11-21,08:10,10:09,2026-11-21 08:10:00,2026-11-21 10:09:00,119,0,economy,7530,TWD,180,113,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3400,KHH-OIT,IT,虎航,IT583,高雄,KHH,高雄國際機場,大分,OIT,大分機場,2026-11-21,08:10,10:50,2026-11-21 08:10:00,2026-11-21 10:50:00,160,0,business,23220,TWD,20,1,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3401,KHH-HSG,IT,虎航,IT643,高雄,KHH,高雄國際機場,佐賀,HSG,佐賀機場,2026-11-21,08:10,10:48,2026-11-21 08:10:00,2026-11-21 10:48:00,158,0,business,24050,TWD,20,1,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3402,KHH-NGO,JX,星宇,JX525,高雄,KHH,高雄國際機場,名古屋,NGO,中部國際機場,2026-11-21,08:10,11:23,2026-11-21 08:10:00,2026-11-21 11:23:00,193,0,economy,10380,TWD,180,98,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3403,KHH-UKB,JX,星宇,JX765,高雄,KHH,高雄國際機場,神戶,UKB,神戶機場,2026-11-21,08:10,11:17,2026-11-21 08:10:00,2026-11-21 11:17:00,187,0,economy,11840,TWD,180,63,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3404,KHH-UKB,JX,星宇,JX803,高雄,KHH,高雄國際機場,神戶,UKB,神戶機場,2026-11-21,08:10,11:22,2026-11-21 08:10:00,2026-11-21 11:22:00,192,0,business,32160,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3405,TPE-NRT,CI,華航,CI119,桃園,TPE,桃園國際機場,東京,NRT,成田國際機場,2026-11-21,10:20,13:47,2026-11-21 10:20:00,2026-11-21 13:47:00,207,0,economy,10830,TWD,180,119,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3406,TPE-HND,CI,華航,CI179,桃園,TPE,桃園國際機場,東京,HND,羽田機場,2026-11-21,10:20,13:50,2026-11-21 10:20:00,2026-11-21 13:50:00,210,0,economy,11590,TWD,180,45,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3407,TPE-OKA,CI,華航,CI318,桃園,TPE,桃園國際機場,沖繩,OKA,那霸機場,2026-11-21,10:20,11:55,2026-11-21 10:20:00,2026-11-21 11:55:00,95,0,premium_economy,13710,TWD,36,6,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3408,KHH-CTS,CI,華航,CI665,高雄,KHH,高雄國際機場,札幌,CTS,新千歲機場,2026-11-21,10:20,14:41,2026-11-21 10:20:00,2026-11-21 14:41:00,261,0,economy,13260,TWD,180,15,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3409,TPE-TAK,CI,華航,CI817,桃園,TPE,桃園國際機場,高松,TAK,高松機場,2026-11-21,10:20,12:52,2026-11-21 10:20:00,2026-11-21 12:52:00,152,0,business,25120,TWD,20,1,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3410,TPE-KMQ,IT,虎航,IT198,桃園,TPE,桃園國際機場,小松,KMQ,小松機場,2026-11-21,10:20,13:32,2026-11-21 10:20:00,2026-11-21 13:32:00,192,0,premium_economy,15530,TWD,36,5,20,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3411,TPE-OIT,IT,虎航,IT299,桃園,TPE,桃園國際機場,大分,OIT,大分機場,2026-11-21,10:20,12:50,2026-11-21 10:20:00,2026-11-21 12:50:00,150,0,economy,8130,TWD,180,18,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3412,KHH-KIJ,IT,虎航,IT485,高雄,KHH,高雄國際機場,新潟,KIJ,新潟機場,2026-11-21,10:20,14:13,2026-11-21 10:20:00,2026-11-21 14:13:00,233,0,economy,10710,TWD,180,87,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3413,KHH-SDJ,JX,星宇,JX664,高雄,KHH,高雄國際機場,仙台,SDJ,仙台機場,2026-11-21,10:20,14:08,2026-11-21 10:20:00,2026-11-21 14:08:00,228,0,premium_economy,20440,TWD,36,4,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3414,KHH-SDJ,JX,星宇,JX683,高雄,KHH,高雄國際機場,仙台,SDJ,仙台機場,2026-11-21,10:20,14:07,2026-11-21 10:20:00,2026-11-21 14:07:00,227,0,business,33850,TWD,20,1,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3415,KHH-NGO,BR,長榮,BR551,高雄,KHH,高雄國際機場,名古屋,NGO,中部國際機場,2026-11-21,12:35,15:57,2026-11-21 12:35:00,2026-11-21 15:57:00,202,0,economy,10860,TWD,180,73,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3416,TPE-KMJ,CI,華航,CI577,桃園,TPE,桃園國際機場,熊本,KMJ,熊本機場,2026-11-21,12:35,15:05,2026-11-21 12:35:00,2026-11-21 15:05:00,150,0,business,27620,TWD,20,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3417,KHH-CTS,CI,華航,CI684,高雄,KHH,高雄國際機場,札幌,CTS,新千歲機場,2026-11-21,12:35,16:55,2026-11-21 12:35:00,2026-11-21 16:55:00,260,0,premium_economy,22070,TWD,36,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3418,TPE-KMI,IT,虎航,IT078,桃園,TPE,桃園國際機場,宮崎,KMI,宮崎機場,2026-11-21,12:35,15:33,2026-11-21 12:35:00,2026-11-21 15:33:00,178,0,premium_economy,12300,TWD,36,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3419,TPE-KMI,IT,虎航,IT097,桃園,TPE,桃園國際機場,宮崎,KMI,宮崎機場,2026-11-21,12:35,15:29,2026-11-21 12:35:00,2026-11-21 15:29:00,174,0,business,21210,TWD,20,1,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3420,TPE-OKJ,IT,虎航,IT138,桃園,TPE,桃園國際機場,岡山,OKJ,岡山機場,2026-11-21,12:35,15:28,2026-11-21 12:35:00,2026-11-21 15:28:00,173,0,premium_economy,12280,TWD,36,4,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3421,TPE-OIT,IT,虎航,IT318,桃園,TPE,桃園國際機場,大分,OIT,大分機場,2026-11-21,12:35,15:02,2026-11-21 12:35:00,2026-11-21 15:02:00,147,0,premium_economy,10710,TWD,36,5,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3422,TPE-OIT,IT,虎航,IT337,桃園,TPE,桃園國際機場,大分,OIT,大分機場,2026-11-21,12:35,15:11,2026-11-21 12:35:00,2026-11-21 15:11:00,156,0,business,22570,TWD,20,1,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3423,TPE-HSG,IT,虎航,IT397,桃園,TPE,桃園國際機場,佐賀,HSG,佐賀機場,2026-11-21,12:35,14:53,2026-11-21 12:35:00,2026-11-21 14:53:00,138,0,business,21300,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3424,KHH-KIJ,IT,虎航,IT504,高雄,KHH,高雄國際機場,新潟,KIJ,新潟機場,2026-11-21,12:35,16:20,2026-11-21 12:35:00,2026-11-21 16:20:00,225,0,premium_economy,15000,TWD,36,4,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3425,TPE-AKJ,IT,虎航,IT517,桃園,TPE,桃園國際機場,旭川,AKJ,旭川機場,2026-11-21,12:35,16:54,2026-11-21 12:35:00,2026-11-21 16:54:00,259,0,business,37120,TWD,20,0,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3426,KHH-OIT,IT,虎航,IT545,高雄,KHH,高雄國際機場,大分,OIT,大分機場,2026-11-21,12:35,15:24,2026-11-21 12:35:00,2026-11-21 15:24:00,169,0,economy,8990,TWD,180,6,20,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3427,KHH-HKD,JX,星宇,JX705,高雄,KHH,高雄國際機場,函館,HKD,函館機場,2026-11-21,12:35,17:11,2026-11-21 12:35:00,2026-11-21 17:11:00,276,0,economy,15130,TWD,180,27,23,limited,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3428,KHH-HKD,JX,星宇,JX724,高雄,KHH,高雄國際機場,函館,HKD,函館機場,2026-11-21,12:35,17:09,2026-11-21 12:35:00,2026-11-21 17:09:00,274,0,premium_economy,21550,TWD,36,1,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3429,TPE-KIX,CI,華航,CI277,桃園,TPE,桃園國際機場,大阪,KIX,關西國際機場,2026-11-21,13:40,16:40,2026-11-21 13:40:00,2026-11-21 16:40:00,180,0,business,24850,TWD,20,0,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
3430,KHH-HND,CI,華航,CI425,高雄,KHH,高雄國際機場,東京,HND,羽田機場,2026-11-21,13:40,17:10,2026-11-21 13:40:00,2026-11-21 17:10:00,210,0,economy,10680,TWD,180,101,23,scheduled,fake_seed,2026-06-24 00:00:00,2026-06-24 00:00:00
